Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,QC,QC,QC,QC,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,QC,QC,QC,QC,CU,CU,CU
120.9440975,48099.688,43073.906,9608.453,47406.28,8661.219,8634.875,47459.594,44868.688,47364.688,47654.688,115481.75,107661.94,112489.75
121.0279646,5718.9414,5167.668,996,5308.7773,1117.168,1148.3613,2712.338,2906.2578,3085.3652,3276.3535,3650.1855,3345.5723,3998.4727
121.0280661,1379.4629,1305.3525,4504.3906,1446.3369,4212.9883,4657.9844,4754.3867,4978.293,5307.1523,5417.668,2575.5781,2777.7715,2693.4043
121.0281899,2824.1465,2493.1191,1609,2569.9473,1484.457,1534.3877,2833.5176,2432.0254,2956.4512,3156,4597.992,4571.5625,5112.746
121.0282439,2824.1465,2493.1191,1382.3555,3151.17,1738.1025,1605.0254,3107.2715,2639.4219,3024.1406,3274.877,4778.992,5144.3906,5159.742
121.0282583,1644.6182,1418.9678,4918.9688,1485.9014,4616.9844,5237.004,2856.08,2782.2188,3253.1367,3309.5938,4255.8984,4256.7344,4636.9805
121.0282928,4015.0078,3951.5508,3686.4746,4416.078,3665.9258,3311.4727,4042.832,4107.164,3957.9316,4437.2305,7023.367,7542.957,6783.578
121.0283878,4569.664,4252.418,55341.438,4606,55449.97,54465.625,23264.531,25475.438,25163.688,26141.031,6307.7227,5899.324,6025.082
121.028478,4681.801,4443.574,90999.875,4291.7383,86685.06,88193.06,41537.5,42353.625,44958.03,50450.844,7451.6367,7078.867,7506.703
121.9264567,5439.4336,5452.914,5008.582,6232.875,5193.254,4760.3438,4626.586,5405.199,6833.582,5001.8945,5067.6016,5171.367,0
121.9438182,8042.5117,6736.1953,1508.8262,7843.703,1231.8545,1517.9971,7527.539,6755.5703,7331.797,7458.2344,17415.688,17672.234,16921.469
121.9996396,0,0,0,0,0,0,6773.4336,5851.324,6584.215,7509.8164,0,0,0
122.035385,3770.3066,3313.3066,25946.344,3523.9004,25852.125,25795.719,11239.375,10768.695,12161.3125,12703.1875,2202.7715,2012.3262,2219.3516
122.0354032,1890.2646,1781.4648,3899.5645,1850.7139,3512.9414,3559.1855,6170.0664,6241.8477,6729.3633,7097.6914,1461.3037,1468.0166,1482.1914
122.035532,2769.2754,2694.2363,42198.625,2499.996,41107.72,41459.062,19424.844,20209.656,22103.25,23121.14,3644.6133,4116.0195,3484.4492
122.0356397,985.6162,1242.5381,878.76807,1320.832,1012.7793,1243.1514,4059.332,4136.617,4802.4414,5359.8594,1909.8359,1890.6943,1973.5781
122.036022,0,0,0,0,0,0,20022.094,20933.766,22701.656,21560.484,0,0,0
122.9414834,10479.453,9049.898,1997.083,9374.133,1542.2178,2030.4434,9256.945,9299.844,9450.922,10779.711,23793.14,23847.797,24250.797
122.9743332,3009.0293,4041.373,1186,3683.2324,1072.3262,1285.6084,1447.5166,1263.2002,4779.461,4321.8594,2141.6582,2268.5215,2169.9375
122.9745159,9905.469,10946.945,6814.5273,10325.992,8748.43,7447.2344,7697.258,7626.6094,9626.758,6997.25,7995.3867,8362.539,9229.961
122.9745505,15649.953,16544.344,11679.289,17112.61,12560.289,13171.227,13201.203,13424.023,15269.07,12340.195,13743.734,15711.781,17164.094
122.9745726,2174.7031,1973.2656,2284.0625,2112.8555,2609,2725.6719,3414.289,3228.0977,1937.9443,1779.7998,5455.879,5220.668,6012.0977
122.983375,19841.938,22452.406,942.7886,27103.172,1208.6572,1052.959,5467.5586,5414.1523,5795.164,6336.551,1460.7227,746,4795.6367
123.0071963,3052.8477,3009.4297,5868.074,3148.3672,5067.1094,5670.8594,3333.254,3439.6172,3106.9316,3505.7031,3187.6016,3578.9219,3390.1895
123.0072675,1350.9199,1043.9092,3587.2812,1080.7236,3392.625,3640.045,2040.9551,2077.2422,2273.8145,2539.5098,2166.6875,1729.4023,1818.4404
123.0072689,3926.5098,3267.4102,1275.9873,3389.0781,1592.3926,1518.0088,1828.4248,1673.7217,1871.0547,1593.7852,3773.373,3907.7383,3442.6836
123.0073394,1494.3154,1265.7568,2009.3408,1169.5342,1869.5293,1887.4648,2292.9824,2233.1191,2105.4883,2250.7969,1910.5264,1770.3516,1929.6504
123.0073742,6854.4062,7297.3906,4771.7344,7079.1836,6073.7734,5578.0117,13175.047,13146.727,14347.156,14839.039,6050.9062,5848.3438,5702.3867
123.0075158,2649.3496,2414.3535,1144.6865,2550.6191,1221.3242,1332.5781,1722.3018,1876.8838,2011.749,1914.4004,2344.3984,2598.4062,2199.4238
123.0075457,4098.621,5284.3594,1335.9297,4646.9805,1225.9404,1199.2178,2471.7246,2202.4102,2537.2578,2742.1465,3818.1797,4171.086,3520.998
123.007551,3503.709,3426.914,1780.1826,3539.3984,1516.5107,1387.834,3030.498,3367.7383,3403.8535,3892.4941,6700.832,6175.4688,6419.1875
123.007555,2069.9355,1864.0039,1470.3223,1791.792,1188.1768,1248.373,2325.0605,2128.5605,2448.5117,2470.8438,1468.2588,1996.1611,1444.2432
123.0432205,1912.0469,2015.3721,3529.6562,2135.5996,2992.1992,3471.3281,4259.207,4166.465,4383.0312,4693.4805,2640.7207,2533.0977,2348.1191
123.0434558,3027.2363,2560.0352,3837.918,2599.6504,3466.6387,2898.711,7110.504,7570.4375,7231.621,7818.9414,3100.043,2751.9219,2577.584
123.0436582,4064.9375,4805.0273,185311.12,4164.7695,180337.88,180856.88,72888.69,76231.94,78597.81,81163.125,4913.797,4787.4883,5545.2734
123.0437324,6379.168,5950.0156,42196.22,6662.3906,31635.422,31458.906,8330.289,8053.6406,8716.1875,9935.148,6246.121,6457.9453,6196.629
123.0437504,6175.336,6248.6914,40010.312,6767.926,26271.438,23504.016,14434.9375,14048.266,16351.883,16131.414,5294.285,5552.34,5323.375
123.0438185,0,0,2846.584,0,2670.379,2945.4219,9454.016,9845.734,10769.148,11582.055,1525.0713,1419.8672,1557.6152
123.0438211,9780.9375,9053.867,19659.86,9527.234,13112.242,13209.953,18697.625,19596.906,21143.11,21894.297,6816.1953,6784.7266,6969.1875
123.0438264,3484.0508,3516.8965,12464.383,4037.496,12916.68,12953.734,6838.7188,6211.133,7120.676,8439.0625,4511.0703,4800.215,4810.9453
123.0438816,2116.5527,2252.3027,7364.25,2593.67,7598.418,8074.7344,5582.3438,6211.133,6321.7773,7215.5312,4968.2305,4597.9375,4736.996
123.0438886,9942.367,9523.969,37303.25,10053.398,45088.438,43719.625,30134.562,31664.89,34582.188,36163.22,7595.172,7627.492,8559.414
123.043892,5226.8984,5436.453,28351.094,5873.1562,15423.891,16270.1875,21181.734,21338.64,22915.39,23637.438,4535.164,4390.3164,4237.5586
123.043895,850.6201,961.53076,1851.5293,623.62256,2204,2411.3672,4406.883,3804.8027,4286.496,4541.535,2001.6699,2227.9453,2133.7363
123.0438956,9339.398,9178.078,30230.719,9341.586,30110.125,29864.516,16079.836,15829.5625,17710.328,19146.578,5178.9062,5189.3203,5852.1094
123.0439464,6815.453,5892.2383,302205,6487.789,303341.5,305861.5,139958.88,140195.25,148007.62,160577.75,6646.8047,6073.367,6319.1875
123.9008315,7870.793,7863.246,7772.301,7679.0117,7913.09,8109.949,6980.926,7299.801,7433.957,6897.75,7588.4805,7360.867,7274.758
123.9008582,7786.5312,8298.141,8295.141,8482.406,8536.414,9061.219,8540,8217.578,9249.453,9696.859,9952.766,8681.953,13563.75
123.9008646,7947.754,7753.754,8711.656,8368.055,9258.555,9666.281,7676.492,7991.6133,8078.5156,8069.9805,7605.426,7584.8477,8280.703
123.9008992,8830.852,8924.453,10049.305,8458.047,9577.773,10299.1875,8055.1055,8338.695,7998.3047,7833.2812,7095.164,7651.0586,7073.7617
124.0152339,0,0,0,0,0,0,7151.199,7815.1797,9529.734,9435.82,0,0,0
124.0155987,0,0,0,0,0,0,50004.5,51452.28,56465.688,57311.22,0,0,0
124.9986041,904.8672,736.9883,2013.1367,1294.1445,2030.1807,2476.4688,4883.5156,5010.8984,5098.4688,4946.6133,2536.2266,2068.293,2158.4004
125.0232787,18221.125,17999.625,11060.109,18707.875,12462.68,12276.445,16825.5,17304.344,19013.422,19016.297,6675.66,6979.742,7430.875
125.0233168,23116.469,22006.062,32242.844,21106.516,31667.75,32519.61,24094.938,28196.328,25966.922,28198.266,11378.109,11254.742,11670.195
125.0233624,6521.4023,7230.258,23485.89,7268.035,24616.297,24923.14,22404.719,24820.656,26618.797,29038.094,9243.633,9532.539,10123.711
125.0234451,12949.117,12274.164,100576.19,12427.055,107927.875,104460.875,49163.844,49882.562,58340.188,62131.03,6589.2344,6146.914,7248.039
125.0234769,11513.9375,12284.633,291762.75,12800.906,310051.25,316980.75,153360.62,158264.75,172221.25,184315.88,8887.039,8974.031,9641.781
125.0235615,20798.062,20078.078,224306.75,20608.266,223099.25,221331.38,122680.31,125969,137901.12,144824.38,7582.703,7533.7812,9150.664
125.0235627,22922.86,22306.344,111020.125,22428.734,116778.625,115752.625,63964.28,62921.78,72775.81,82346.75,7841.8984,8858.844,8323.805
125.0235914,34526.312,35853.22,356742.5,35940.406,372391.25,374470.5,210128.12,213199,242128.38,265384.5,25987.688,27944.953,28007.172
125.0956517,3607.33,3588.713,3715.6758,3938.3047,3653.1777,3048.875,5030.371,4603.9375,5282.711,5316.6055,15240.031,14669.844,14824.719
125.0957201,1764.9326,1344.4502,781.5083,1630.2441,841.73535,919.86865,2084.5273,2494.8047,2618.787,2496.6973,8344.227,6889.6016,7664.586
125.0957349,936.47705,1127.9277,1754.7852,1003,1628.5371,1770.8115,2001.0996,2234.5566,1936,2013,6486.3125,5859.176,6571.6836
125.0957418,3551.705,3874.5098,2163.129,3864.4922,2246,2122.8398,3690.0625,3978.4277,4181.699,5006.297,12625.664,12758.977,11004.828
125.0958259,1750.8877,2193.537,1433.7324,2246.9512,1599.041,1553.0508,2620.787,2847.5352,3116.961,3403.4902,8860.32,8323.961,9426.297
125.0958718,1888,2322.582,1344.5518,1841.4355,1231,1247.8809,2725.3887,2858.1562,2635.129,3139.7363,8150.8164,7533.41,8378.547
125.0958811,1816.3066,1817.334,2250.752,1893.2188,2404.207,2328.043,1641.0596,1991.1396,1865.5303,2026.0449,3501.9648,3435.457,3477.9238
125.0958857,3129,3441,14153.211,3420.2695,14181.219,13401.227,6971.926,6770.7266,7368.2227,8015.086,10889.008,10463.375,11758.453
125.8984881,6366.793,6628.918,6911.0195,7002.9375,7706.086,7643.707,6702,7442.3516,7703.672,8444.961,8634.766,8307.742,10197.648
125.8985039,7344.793,6757.1484,8488.219,7386.168,8029.1484,8495.297,6723.5195,6804.043,6933.9883,7610.633,5979.547,6085.6562,5767.258
126.0262612,1730,2166.166,10538.5,1902.5391,10105.453,9733.586,5471.4062,5526.7188,6531.5547,7124.66,993.7363,710.86475,690.272
126.8796858,2404.8438,2462,2697.6484,2650.9062,2316.42,2614.1562,2374.7676,2784.377,2541.7773,3047.289,2519.4707,2408.8438,2453.7988
126.8797029,3198.8398,3302.955,3565.3027,3708.5254,3251.6758,3349.9785,3259.3887,3559.463,3468.2598,3613.873,3292.748,3576.8594,3225.9004
126.8797116,2630.168,2918.6484,2623.912,2759.3535,2493.4004,2614.1562,2435.1562,2784.377,2541.7773,3047.289,2519.4707,2797.8828,2558.2227
126.8797497,6001.008,6273.2695,5315.9805,6645.8477,5702.785,5797.2266,4942.215,5703.91,5901.8867,6909.496,5233.8203,5685.6484,5696.7734
127.0193188,7564.7383,6510.383,18411.812,6028.547,21309.594,19466.406,8111.8164,9440.9375,10057.242,10021.164,11537.281,14132.773,13596
127.0383035,1369.7363,1349.5596,4302.5547,1334.8691,2687.291,3527.3613,11518.367,12089.6875,12877.25,13422.078,3267.4238,3284.1836,3569.2734
127.039164,4926.5273,4714.9023,1962.5449,4528.6055,1928.2129,1891.9092,2812.6328,3064.3477,3041.045,1929.7871,2547.8047,2356.5684,2745.7852
127.0394613,33775.094,30136.89,7250.328,30089.094,6002.7383,7997.9883,8390.211,8807.125,10143.086,8666.477,3041.0059,4707.1406,3733.793
127.1113005,1700.2373,1867.7793,1871.5107,1399,1829.124,2089.5547,2222.373,1785.4688,2492.7676,2198.2969,7903.461,7263.09,7956.793
127.1113189,2851.4434,2778.959,2455.3867,2996.5254,2519.0332,2536.459,3730.6562,3824.4648,4023.5723,4602.6094,12886.25,12989.359,13760.531
127.1113463,2297.8086,2186.7754,1760.6875,2106.8926,1572.6553,1902.668,1934.7607,2103.918,2301.3281,2183.2832,3556.293,3402.082,4116.289
127.1114072,2361.418,1815.6006,2704.1953,2201.5723,2662.7578,2817.1172,1982.2539,1819.4678,2589.379,2271.3047,4487.785,3919.3184,4285.035
127.1114075,1639.9102,1718,2516.6465,1592.5498,1946.7646,2334.6055,2226.082,2629.8828,2942.5312,2398.9082,8534.359,8638.93,8999.93
127.111507,5549.5977,5047.7266,3351.2832,5911.504,3335.1914,3734,5541.3203,5977.3516,7233.258,6660.492,18523.078,18110.828,18548.812
127.1115558,8670.406,9572.961,24190.438,9317.648,24447.781,24934.125,16273.906,17349.89,18102.594,18751.672,39419.094,36889.938,40799.594
127.955147,2542.5762,2438.293,2897.6133,1919.415,2396.33,2921.127,4758.797,4753.0977,5626.039,6125.2773,7135.242,7191.871,7612.8594
127.9553188,1952.1621,2211.0527,2335.3105,2099.1973,2575.502,2608.9316,2860.7793,3081.4492,3443.9531,3653.4277,4694.0547,4128.6445,4014.8867
128.0339831,7462.6875,7785.9336,1150.8516,8959.852,1245.165,1308.8281,5991.0156,5860.617,6767.8047,7358.711,29069.156,24878.516,27015.297
128.0340469,6000.5977,5429.1016,7165.453,5492.1133,7747.0625,7280.0195,6443.0703,6361.5234,7040.7773,6663.3633,5312.629,5312.1953,5516
128.0340839,5012.3984,4826.7617,2854.7637,4794.957,2766.621,2801.83,5040.586,5156.1367,5309.199,5471.1055,5672.0234,5228.629,5068.16
128.0341456,3727.4395,4067.4062,1284.8643,3454.129,1310.4102,1375,10136.9375,9709.898,10059.602,12066.5625,6522.84,5974.1797,6381.883
128.0341759,7736.246,8774.594,943.4629,8748.734,1444.8203,977.6992,5606.496,5258.5547,5934.6445,6280.758,21378.969,21407.984,22060.828
128.034202,4630.793,4384.4062,2171,4216.203,1973.832,2216.2227,5584.6055,5670.7344,6547.625,6401.746,6037.5312,6373.9844,6711.1094
128.0342275,25606.062,24637.984,10485.953,27417.031,10537.633,12716.867,17574.562,18144.297,20949.016,22952.016,54853.25,55777.53,56734.562
128.0343034,5898.0938,5814.1133,1606.7461,6606.965,1966.1562,1909.3848,4017.5332,4173.621,4868.7656,5387.7266,13557.406,12653.594,13193.367
128.0343332,4104.3086,3911.0293,2421.541,4301.2344,2044.5088,2218.5234,4908.1133,5100.7773,5510.2773,5703.2227,17485.547,18352.047,19350
128.9587028,289879.5,307277,282516.5,313989.75,284588.25,285843.5,209757,212796,240972.62,248123.75,170874.75,183031.5,196757.62
129.0064361,13436.867,15726.422,12621.078,17214.156,12676.016,11444.742,10055.883,10313.266,10747.398,12575.992,7388.668,8912.836,9076.633
129.0178813,15252.352,13963.75,1030.5322,15847.117,1042.8408,1010.48975,12489.523,12061.469,13042.648,13178.742,30422.328,29117.36,27564.5
129.0179547,3134.8105,3352.0469,668.80615,3039.6035,857.52637,655.0073,2370.7852,2055.6328,2298.8086,2922.2754,7747.0703,6336.832,5994.7305
129.0179794,8106.449,7386.4805,802,8503.523,817.9331,713.9331,3094.1855,3513.4453,3756.8203,4452.496,6168.6836,6199.8203,6063.293
129.0179852,11640.086,11378.477,6486.3047,11657.0625,7096.0195,6750.7227,10445.398,10523.477,11502.891,11415.5625,12417.047,12280.555,12541.148
129.0182636,2574.1035,2817.586,0,2644.6738,0,851.4033,1871.8164,1492.0762,1970.9932,2017.2344,4433.449,4054.7207,3836.3594
129.0182763,5492.008,5205.039,1205.0449,5463.9766,1035.5273,1326.4863,2993.1738,3186.246,2780.1484,3038.879,7893.504,8491.9375,7429.664
129.0184781,79560.56,79189.94,54494.562,80995.125,58553.156,58346.22,77144.75,77572.125,80664.75,81863.125,35067.03,41372.78,40375.875
129.0185277,2792.537,3001.67,674.709,3024.9844,705.6924,785.9155,1859.1426,1606.5879,2075.5176,2232.6113,6401.6797,5912.922,5835.5547
129.0543872,31268.14,27826.453,0,31218.469,0,0,3753.7383,3764.9473,4336.8867,3915.8125,17846.656,17898.234,17448.375
129.0545197,17310.469,17558.672,0,19199.14,0,0,4253.9336,4786.2617,5479.172,5525.2695,34644.188,37357.156,37046.562
129.0546609,29598.781,27422.938,0,29859.922,0,0,5023.6016,5145.6797,5602.922,5940.168,61882.312,64202.562,63217.28
129.0547419,24216.766,25316.406,0,25906.828,698.5825,0,8430.031,8386.016,9806.594,10323.828,43443.312,45676.125,43688.5
129.0698015,0,0,21624.016,0,22969.5,23239.984,8763.844,9733.898,9872.992,11004.914,8646.922,9046.898,9199.383
129.9612462,8130.3867,7780.129,7527.3125,8284.719,7156.617,7872.707,5615.9375,5816.2344,6084.3555,7054.0938,4860.5938,4778.914,4696.996
130.0409898,0,0,3106.8242,0,3657.2168,3615.0508,1767.8799,2039.4805,2249.6777,2457.0566,2520.6094,2283.293,2628.5664
130.0411553,0,0,31590.422,0,34264.625,35883.125,13711.836,14633.133,16448.156,17113.844,11767.852,13029.867,14073.445
130.0857903,3536,3859,1317.085,3658.8242,1408.8018,1500,6498.8867,6680.9766,6707.4062,7142.7773,7732.5547,7989.465,7771.824
130.0859728,3922.6191,3683.7227,1241.7744,3707.9355,1186.2031,1375.9609,6723.1797,7018.5273,7149.4453,7706.668,4922.9844,4489.3047,5003.3594
130.0859931,10022.328,8965,4428.7617,9175.398,5221.289,4734.5,9462.242,9546.891,10249.859,10348.922,10776.195,9629.125,9924.711
130.0860118,14104.945,14845.555,5511.6367,14172.617,5323.371,5331.8047,12794.469,12982.172,14097.398,15410.008,12899.375,13130.555,13344.266
130.0860118,1534.9922,1811.0352,1052.7734,1436.4326,733.4927,837.9678,8718.242,9841.648,10820.594,9931.055,3556.7656,3594.0352,3679.5938
130.0860125,2438.8945,2253,814,2454.0098,732.2544,831,5777.465,5683.0273,5943.9883,6671.8438,11275.797,11331.766,10494.609
130.0860166,2878.92,3252.5781,2189.0195,3277,2161.3848,2447.541,4326.211,4174.66,5015.758,5158.9062,3195.5723,2940.168,2825.211
130.0860415,4083.8828,3671.334,0,3665.4805,0,0,19196.016,19413.61,20782.484,20763.406,11179.102,11031.805,10860.258
130.0860476,3614.084,3224.7188,1417.8564,3168.539,1456.957,1595.3975,9504.016,8889.672,8827.906,9637.32,6500.883,6020.922,6002.422
130.0861512,2894,2707.5898,0,3056.2168,0,0,9827.4375,9331.398,10772.039,11794.617,6375.117,5752.785,6176.6016
130.0862257,2766.8477,2556.9844,637.49023,2695.0527,681.7949,917.63184,6580.5586,7057.7305,7066.6016,7736.1953,5040.8906,4902.34,4649.5664
130.9583994,26641.672,30107.125,24661.625,30332.906,24336.984,24865.203,21266.078,21255.578,23421.375,26006.766,17960.125,18563.125,20269.5
130.9657771,43746.406,51034.25,31602.484,47937.22,31844.312,32588.016,58421,59233.47,60913.656,61510.656,32799.125,31829.812,33484.438
131.0337375,6350.9062,6310.2188,1904.1855,6614.3906,1706.7354,1229.624,5157.297,4829.75,5360.34,5904.4375,5469.6562,5787.375,5259.508
131.0338276,4244.117,4226.715,0,4185.754,0,0,3633.668,3768.8398,4413.871,4417.3555,6819.2734,6330.5117,6769.2344
131.0338387,5653.3164,6518.215,2167.1504,6238.0117,2570.7207,2077.4531,12371.328,12960.078,14805.508,15657.023,6496.633,6351.258,7347.2383
131.033999,6605.7617,6613.8203,929.8784,6487.1406,739.02246,731.88574,3949.9883,4053.912,4330.668,4775.0273,7191.617,6723.785,6764.0977
131.0340277,18166,17692.36,10394.8125,18908.562,10794.68,11556.195,33028.97,33193.594,35594.97,39465.22,9139.789,10209.711,10217.641
131.0341471,8115.996,8102.883,0,8709.586,0,633.42725,4770.4883,5262.8164,5881.2695,7130.9688,7935.1406,7374.633,7308.668
131.0342617,10579.227,9221.531,4206.676,10191.148,4348.539,4209.922,11788.664,12623.484,13132.82,13867.078,12668.469,12354.82,12547.023
131.0342768,8262.086,8295.781,1903.3994,8565.898,2210.3418,2469.8887,7011.9375,6170.1445,7696.7812,7822,7999.1367,8337.898,9007.047
131.03429,12280.164,14234.094,1398.5947,13455.164,1437.4131,1246.3506,5545.715,5012.6094,5959.1875,7327.074,13974.172,13908.945,13195.953
131.0343877,3860.2305,4298.7656,690.7451,4234.1562,743.6299,828.708,3736.045,3549.0781,4251.2617,4804.668,6031.047,5984.453,6400.465
131.0344089,8549.172,9824.469,0,8940.398,649.11914,0,4371.715,4441.949,4982.578,5556.961,9309.305,10308.117,10711.617
131.0345168,3845.295,4250.539,811.8042,4039.1035,0,0,6325.0117,3327.1426,6659.2227,8130.379,4528.824,4889.203,4487.5
131.0484974,0,0,50515.78,0,55395.875,56486.938,21612.406,23976.562,25239.938,28465.25,19711.312,19692.688,22543.203
131.0486174,0,0,0,0,0,0,6100.461,6834.246,7149.5938,7991.785,0,0,0
131.0705726,2032.0547,2068.4492,748.8203,1596.4424,923.4756,733.3096,16075.836,16433.531,17712.062,18966.172,2392.8223,2858.838,2495.9883
131.0706233,11861.359,11761,0,12315.961,0,0,3032.3535,3585.4395,4173.7617,3721.3887,11247.305,11343.086,11607.586
131.070699,1993.7012,1975.0957,988.51953,2328.3047,873.2832,852.99365,17611.89,17379.5,20142.984,21943.406,1973.4375,2516.5605,2033.5166
131.0814255,4411.008,5535.008,74038.625,4668.371,71610.94,68794.94,61064.375,59404.594,63658.406,68489.25,5927.289,6148.676,6339.0156
132.0281495,8566.6875,9298.281,5018.617,8632.148,5491.3125,4781.551,23371.062,23893.672,28847.5,31626.328,11606.008,11394.273,11685.078
132.8664863,3852.4902,3691.17,4265.6953,3988.6094,3844.7715,4106.215,4252.453,3956.3887,3605.3066,4268.4023,3776.1973,4178.8047,3754.5781
132.8664928,3346.9902,3704.418,3681.787,3635.7148,3355.377,3601.8184,3455.2598,3259.1094,3475.1895,3560.041,3282.8008,3842.2383,3392.162
132.8665045,4213.3867,3835.1953,4415.91,4204.5664,3930.3906,3864.787,3723.6992,3946.754,4143.129,4388.1094,4016.8125,3881.295,4148.9805
132.8665106,3467.1387,3887.707,3782.6406,3182.8848,4049.2031,3531.0312,3626.6074,3507.7852,3863.5,3397.1094,4249.621,3772.3594,3435.3262
132.86652,3633.1113,3538.3574,3588.2266,3671.7754,3474.211,3289.3945,4252.453,3521.0156,3605.3066,3695.9648,3776.1973,3990.4082,3938.2988
132.8665288,3624.7012,3122.5137,3522.623,3181.3652,3439.1875,3240.463,3406.7441,3100.461,3403.1855,3597.8887,3643.3477,3794.4023,3406.9941
132.8665309,3539.211,3131.6523,3602.791,3580,3705.8047,3327.6973,3206.705,3502.83,3191.457,3463.9414,3836.332,3422.0723,3150.7715
132.8665611,3378.9492,3835.5488,3681.787,3243.9688,3244.9043,3616.3691,3335.8867,3272.0566,3338.8906,3306.6895,3282.8008,3842.2383,3392.162
132.866562,3346.9902,3704.418,3793.537,3635.7148,3355.377,3601.8184,3455.2598,3242.0762,3506.8477,3560.041,3510.2246,3286.3926,3251.4023
132.8665888,4258.0234,5101.3867,4795.3203,4556.3164,4724.035,4787.84,4439.465,4872.9062,5100.3203,4800.66,4628.539,4749.5234,4699.5547
132.8666222,3267.7363,3464.582,3072.1387,3425.9395,3585,3218.586,3094.9473,3074.0117,3086.6895,3304,2972.1719,3707.6328,3572.0195
132.9037767,4743.246,4868.9297,4471.875,4911.2383,4448.883,4131.8945,3944.8145,4700.715,4462.5547,4900.004,3941.1855,4077.5684,4865.883
132.9038323,4816.457,4629.3086,4552.3477,4544.0117,4448.883,4145.4414,4181.9297,4582.2734,5174.539,4953.832,4016.7012,4637.6914,4745.117
