Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,CU,CU,CU
675.3580425,1916.8291,1145.792,610.2876,927.3198,758.21094,962.5415,9149.641,9503.273,9697.445
675.3595025,2233.5605,1959.5732,1881.875,2226.2832,1409.585,1804.0908,84510.5,77554.44,82899.81
676.6526239,22324.719,24723.375,15376.594,24901.344,15768.656,14057.273,3949.164,4794.285,5853.8945
677.2023045,0,0,8240.016,0,8695.5,8622.75,6603.215,25063.969,10174.195
677.3748871,963.0718,970.5425,2838.871,1174.374,2347.5,3343.707,36616.344,32015.938,34728.22
678.6464931,16172.461,15706.211,9223.383,15191.086,8887.375,9763.391,3685.5957,2543.3047,3172.2246
678.9670419,5848.797,5818.629,4061.0547,5557.918,5001.3945,5263.035,3835.4219,3863.9707,4301
679.2804889,14772.195,13820.234,0,14748.852,0,0,6974.121,8008.8203,7668.535
679.3899761,12504.164,9565.531,5048.824,8614.406,4310.918,4264.5586,83832.625,80086.44,84148.125
679.3917877,9478.641,6682.1836,2559.6855,6145.4883,2378.6562,2082.8887,10506.156,10497.852,7429.6055
680.6194179,5935.0273,5132.336,1627.8525,6201.664,1609.9287,1311.9766,6681.254,7807.9023,9242.016
681.4551513,3473.3535,4007.4238,43336.125,3485.121,47823.188,45354.625,35512.438,35293.594,41651.562
682.6125542,4603.5664,3907.9531,1746.6348,4459.715,1746.2705,1794.6406,4853.578,4437.2188,5431.6094
683.2131826,1201.6787,1360.206,1602.792,1506.9033,1805.3428,1609.1123,28975,30395.422,32617.156
683.2553175,6081.676,6263.0312,0,5816.375,0,0,4703.9453,4709.043,4801.5547
684.6821014,8786.0625,9757.18,2842.877,9816.281,3134.037,3404.4668,1346.6484,1408.2227,1761.1572
684.8212121,4729.5703,5747.3125,3887.9062,5860.2734,4858.4453,4181.6406,3273.2383,4228.051,4861.9297
685.3800181,0,0,0,0,0,0,3027.291,2436.838,2783.0215
687.338355,0,0,0,0,0,0,109975.69,107084.44,125428.625
689.2132218,2791.9023,2960.6992,0,3111.5137,0,0,3219.8867,3206.0762,3422.2188
689.2136437,16641.688,14814.125,1356.8984,16758.562,1594.6914,1364.8037,24359.156,25013.297,27664.531
689.2138776,6460.4727,6622.035,0,6918.09,0,0,4527.676,5736.9336,4810.4453
689.3526903,0,730.34424,0,813,0,0,72370,73233,86313.19
689.3534636,0,0,0,0,0,0,8505.805,8103.2188,5829.4453
689.3540553,0,0,0,0,0,0,12943.531,12763.008,9891.617
690.6375057,4789.676,5968.293,1559.7646,6376.992,1013.3545,1335.1133,1626.4961,2451.5059,2856.8984
692.7695465,6125.2734,6383.371,5836.5586,6110.5117,7214.086,6506.676,2643.6094,2590.0918,3564.9941
693.123927,1831.9062,1949.4316,9686.867,1700.1455,10495.305,10434.258,1058.6826,1268.8818,1502.4658
693.1243111,2200.9805,2592.0234,12993.266,2418.7246,13296.039,12809.328,1091.5195,1489.7744,1218.9541
693.1252637,1877.2002,2073.2656,10127.43,2288.3809,12677.977,12283.516,1091.5195,1091.1367,1214.1084
693.1254291,3019.6855,2886.0156,12617.82,3336.1953,13413.352,13888.508,1088.1807,1085.4219,1216.3369
693.1992621,731.1172,644.46533,7192.867,0,6641.4297,6616.6953,27634.531,28310.328,27331.297
693.1994346,0,0,8132.828,0,9454.367,9125.195,11193.852,10718.547,13004.383
693.1995982,1544.6445,1269.0244,8922.961,1801.6455,10693,11681.742,50591.188,52416.625,57131.72
693.2029869,5682.5586,5166.043,3853.3652,5867.703,4057.8047,5223.461,8312.086,9381.391,12550.445
693.204681,2726.455,3015.707,2088.248,2960.5078,2235.713,2003.6328,14707.148,16833.812,19230.375
693.2440414,5498.4883,5638.6055,0,5764.6445,0,0,6358.9727,5484.1055,5838.5273
694.9375469,6309.867,7059.629,4962.004,7010.172,5496.9766,5300.918,5112.039,5249.5703,4936.5625
695.1393916,1570.8037,1660.583,157645,2136.787,151188.25,157761.38,1488.7295,910.8452,1030.7676
695.1408949,0,0,17334.828,0,14525.133,16242.703,0,0,0
695.1416852,0,0,27865.906,0,31294.828,31284.953,826.08057,690.9385,632.48975
695.1423047,7113.242,7187.2734,206156.38,6506.418,214048,217587.38,1309.8799,1255.5293,1370.0146
695.142424,1736.0059,2637.5488,157617.75,2799.9277,180475.75,191273.25,1147.373,1452.5205,1667.1279
695.143919,1720.9678,1242.582,16553.812,2224.7266,18257.031,17253.062,2247.2402,2152.461,1659.2598
695.1807618,10048.031,9179.016,1991.5059,9900.867,2002.4639,2586.7305,20457.266,22377.844,22695.047
695.18154,3757.8164,4422.3164,1300.0918,3597.3887,2628.0234,2941.7617,6366.0195,6625.793,7688.7656
697.1481125,1190.6719,1296.1738,6033.285,1328.6035,6728.7305,6853.824,1478.085,1493.4697,1649.1445
697.1787425,1077.9004,1303.3135,1879.416,1243.8066,2048.08,2021.0039,30039.734,31249.25,35384.875
697.1894728,0,0,1693.543,0,1534.2559,1221.752,13764.648,14672.164,16502.266
697.4215523,1517.4004,1731.0527,23059.86,1817.834,23895.953,24943.375,12148.047,12066.766,14844.844
698.725528,5727.75,6197.918,1560.3594,5993.922,1243.1826,1003.6704,3144.5117,3752.293,4592.5273
699.2135174,9128.219,10296.609,0,10341.453,0,0,14827.125,14269.453,16417.203
700.7972403,3881.0566,5926.0234,3276.793,5141.4883,2564.6445,2906.0059,1968.1396,2130.5918,2099.539
701.1504064,1152.3359,2041.9531,14149.156,1896.5342,16084.859,16557.422,1050.6797,1231.9619,989.9868
701.1514942,3632.3906,3294.6543,18327.484,3768.9375,18849.875,19263.578,1450.7207,1715.9355,1565.2637
701.152201,1906.0137,2255.1484,13450.242,2639.4707,15087.875,15539.695,1536.0664,1360.8545,2356.75
701.152632,4098.672,3300.9277,13039.117,3675.8848,14313.586,14299.133,1677.6377,1637.7236,1938.6104
701.2212043,0,0,3348.6172,0,4103.043,3988.254,11358.047,10796.445,13224.367
701.2220009,0,0,945.21094,0,925.31934,867.6963,22064.5,22476.172,23441.453
701.2223234,1843.2139,1599.6445,3609.9707,1501.8994,2824.7012,3199.246,4310.3516,4663.883,7818.7383
701.2226211,0,0,5182.914,0,5248.621,4672.4023,26268.844,24412.516,27498.188
701.2228899,0,0,2973.8496,0,3308.7754,3224.6094,16539.688,15673.617,13692.555
701.2233928,0,0,1529.542,0,1768.1934,1781.0781,67098.56,62585.844,73798.81
701.2236262,0,0,0,0,0,0,10234.414,8946.297,11429.6875
703.1208449,16000.766,14771.047,1262.294,15528.4375,1174.9092,1100.2002,57926.25,61709.594,63805.125
703.2245947,10223.336,11303.9375,9251.719,10268.609,8550.867,9883.703,10635.523,9116.758,13336.625
703.2248167,2284.4355,2649.5898,1999.8389,2604.8164,2103.3535,2289.248,2635.8516,2859.4824,2583.668
703.2359111,0,0,1843.8486,0,1473.5381,2053.4727,6744.0234,7257.7305,7753.6055
703.2366812,0,0,2629.791,0,2943.334,2705.4805,8776.961,7792.3125,8644.547
703.2369705,0,0,2187.334,0,2894.7031,2915.3262,10648.664,11000.992,11510.086
703.2372595,0,0,1687.3701,0,1663.7861,1741.9932,14017.57,13930.32,16200.469
703.2378285,0,0,659.24756,0,0,941.353,16047.867,15904.531,18949.14
703.2378539,0,0,4186.047,0,4980.492,4624.3203,14201.18,14479.414,16876.188
703.2378901,844.5874,709.9834,27686.86,695.9614,29420.516,30330.5,53374.53,54156.03,59250.594
703.2385437,0,0,19488.078,0,21808.562,23437.062,51021.156,49834.78,56880.78
703.2387812,0,0,0,0,673.2466,0,11674.914,11589.555,13799.742
703.2400185,821.8457,839.2905,7360.2305,873.1387,8417.508,7835.621,25643.969,24223.344,28259.328
703.2409553,692.78516,0,4868.676,627.7471,5360.621,4939.672,18588.125,19984.188,21538.766
703.332857,1252.1406,773.79443,0,1222.8145,0,0,37693.156,36197.938,41980.344
703.3332612,0,0,0,0,0,0,6311.867,6310.7188,10149.672
704.9718789,795.71045,0,0,675,0,0,0,0,0
705.2030877,2235.791,2219.8262,1752.7881,2663.5332,2615.373,2514.6816,14727.547,16124.844,16337.18
705.2066289,0,808,1860.6289,737.51416,1903.9834,1868.4512,21672.86,21771.297,26497.172
706.6697193,10069.258,10965.773,6039.6523,10620.328,6681.117,6588.5234,4106.91,4156.6016,4455.8555
707.1829007,798.76855,704.1631,0,685.3784,0,0,1655.3477,1246.8105,1917.3506
707.2243645,9452.867,9248.609,856.03906,9954.5625,872.0508,1173.3672,20031.922,19240.297,21117.547
708.6659319,6681.1016,6734.711,3677.8867,6994.1562,4612.672,4174.3203,3514.3457,3685.7266,4028.3184
708.7459536,4247.75,5910.7812,3810.2559,5125.5234,5015.414,4631.5977,978.8052,832.92334,1535.334
711.1883669,1308.5508,1436.8242,31599.422,1152.5527,39766.75,40684.72,24360.234,27057.89,36497.406
711.1892706,0,609.92773,2969.3008,0,6302.7617,6540.5977,2508.75,3212.8086,4451.9414
711.1895961,719.6553,905.76025,2808.33,716.1909,3527.7383,3589.129,13104.406,12012.039,16330.703
711.3371395,855.30176,0,713.4585,804.3926,0,0,28024.344,26272.406,31059.453
712.6293562,6914.4883,6391.043,3072.7188,7946.7656,4299.3047,3675.287,5909.2227,7935.125,8550.172
713.1503051,0,0,13789.273,0,11397.18,12338.102,0,0,0
713.1503367,0,0,20673.89,0,23154.281,22408.281,647.77,0,897.92676
713.1507281,1662.7041,1759.9385,100757.875,1490.9707,114178.69,121442.81,1126.6221,911.8135,1200.1445
713.1509821,2131.8066,2310.7578,40388.594,2027.1436,39331.875,39713.78,1652.6602,1264.4697,1436.1826
713.1514585,1046.1895,1144.249,13552.656,1845.4521,13848.633,13821.297,1203.1533,987.8379,1736.0166
713.1515251,1306.2764,1123.2734,132838.62,1209.2969,121271.375,126296.44,828.7793,1222.8994,924.4746
713.1523523,4766.207,4592.707,161462.25,4955.3555,174049.62,170029.88,1451.6162,1460.375,1927.9004
713.2074356,1427.373,1200.7568,3642.8984,1529.5918,1807.1533,3484.6934,46371.344,47479.906,51647.125
713.2639299,5559.5547,5103.2812,720.79297,5190.2188,960.86865,671.52,16515.125,16157.016,17990.938
714.6244077,4725.129,4700.336,1732.1455,4578.8633,2293.2715,2734.957,4075.3633,4810.3477,5271.7656
714.7026546,6851.207,6052.051,644.0425,7281.8516,690.7412,0,2368.0977,1717.1211,2076.3047
715.2388245,0,0,1724.5879,0,1428.6768,1931.6221,25534.297,26059.047,28226.25
715.2394648,0,0,1344.1895,0,1438.9482,1464.0596,25240.625,26485.281,31949.312
715.3673998,3301.379,2345.7969,1281.8164,2016.0625,894.78613,849.7544,22203,20109.031,21987.094
715.3682016,2557.082,1568.3291,955,1478.2236,0,625.14453,2836.5078,2443.205,1884.1836
716.6917017,10211.883,11000.242,18385.766,10998.516,20498.328,20281.094,1225.3711,1529.7236,1796.0566
717.3116202,941.94434,997.5078,605.5425,999.9453,631.81836,0,16388.312,17091.61,19551.078
718.6871564,6203.9844,6246.7812,11063.336,6992.453,13089.758,12874.289,1316.3389,1166.96,1108.5117
719.3291839,2020.3916,1697.584,0,2120.1348,0,0,14041.898,14084.914,15052.406
719.5631089,3828.5293,1820.9844,1610.9336,914.39844,1110.0957,1471.2236,46653.625,47892.72,51491.438
720.1563255,1874.7402,2010.9033,6863.375,1544.4893,6913.0586,8131.793,1055.4873,1394.7461,1138.5947
720.2197783,9553.555,11449.18,5612.5273,9985.961,6515.3086,6645.117,2182.4824,2532.0957,2793.7656
721.2472737,700.54834,748.63965,10185.07,877.37695,13481.852,11403.602,48236.594,48605.5,54139.344
721.2474478,935.82227,878.3047,9027.117,633.23486,9873.125,9862.922,35997.094,35896.062,38990.906
722.6467074,22020.703,25193.875,33212.438,26368.266,35476.156,35425.28,2038.2031,3588.3633,3941.6875
722.7854205,5729.008,5895.949,4484.8945,6442.8125,4659.0312,4756.4883,2891.9824,4628.449,4376.176
723.2708717,11558.539,11926.711,0,12099.453,0,0,11071.461,12411.156,12410.305
724.644524,15104.234,15141.414,22019.89,16814.406,23267.734,23451.016,1142.9639,1296.9141,3038.7305
725.1008361,4835.1875,4853.25,0,5155.1133,0,0,10852.102,11513.414,12277.141
725.1660976,0,0,15446.8125,0,16093.414,16646.797,13048.094,13881.461,16464.312
725.1667981,799.6035,634.52295,24257.516,809.90234,29119.39,28773.594,71082,71880.625,82134.25
725.1670449,789.68115,0,2803.1777,0,3267.041,2894.621,8990.594,8562.156,12460.023
725.1675506,0,0,3614.832,0,4258.8516,3889.9102,3264.8203,3112.586,3993.2598
725.2206809,0,0,6663.789,0,6629.8867,7451.707,5884.293,5684.5703,7415.492
725.2213207,0,0,5828.9023,0,7050.574,6154.6406,8062.5273,8424.156,10797.68
726.2397743,7192.0273,6183.664,1180.7363,8245.531,943.4927,907.98145,12909.609,12860.445,15179.367
726.2414338,5422.172,5586.3438,1124.1553,6314.1953,1495.5654,1570.4072,9415.805,8635.602,10446.492
726.639612,5135.625,5917.6484,6778.4375,3123.1074,6924.4727,6693.25,1823.1816,1080.627,871.479
727.1800774,803,787.36523,10465.445,1140.0137,12127.914,11430.016,7988.965,7612.336,9822.453
727.1806593,660.1011,713.91064,10876.93,1014.68506,12899.766,12466.953,15147.531,13350,16407.016
727.1819347,787.16016,645.05225,12877.32,0,13384.617,13788.203,30178.812,31504.031,36759
727.1822417,703.4487,1066.2197,18452.672,1043.5723,22186.86,21378.734,32660.938,34393.594,40057.656
727.1823827,869.9756,0,3666.6973,650.7622,3697.1816,3657.6426,6442.199,7028.3516,8171.922
727.1827895,0,0,19243.984,0,20466.203,23006.594,17728.14,18585,20975.406
727.183679,0,628.5718,17826.031,837.8799,22465.328,23036.516,20201.5,20408.453,23620.125
727.2342523,798.39453,0,2077.334,0,2299.4102,1965.6816,23180.719,22063.062,26896.281
727.2385127,0,0,2439.9883,0,1992.9795,2088.791,88344.81,88899.875,102529.69
727.2394596,0,0,705.69336,0,697.1367,762.4946,29939.797,27930.75,30789.344
728.6072512,11148.359,12102.078,17302.375,13053.227,17087.094,16333.945,4121.324,6626.9688,7462.293
728.8809366,8959.57,8396.273,6387.082,8717.711,7969.2305,6594.3438,10845.273,12355.891,13742.703
729.1593575,2123.955,1425.2412,1526.9658,1436.958,1308.0977,1137.959,1729.6748,1648.7998,1831.2334
729.2230432,8404.195,8774.758,0,9570.242,854.86426,824.0884,16832.047,18649.797,19755.89
729.2525945,0,0,724.34766,0,0,725.50684,15651.914,16077.391,16432.938
729.2531811,0,0,1095.1318,0,1180.4961,1096.831,22197,24009.812,25429.562
729.8817612,7750.5,8551.891,5584.492,8522.352,7587.422,6149.9453,10990.789,10339.383,11464.953
730.6035881,7431.414,8457.375,11323.5,8786.922,11646.891,11565.781,1939.4609,3247.2285,4773.5547
730.8797428,11365.164,10630.609,7630.4688,10497.359,8189.9297,7935.043,13748.305,15478.414,15383.945
732.8753598,5313.9844,5194.0703,3324.3496,4902.8945,4543,3340.037,8382.484,6566.4414,8031.6406
733.2479614,617.48096,0,3355.707,643.1577,3121.92,3557.498,9368.266,9163.289,8743.82
733.2492367,0,0,6991.0156,0,6158,6811.4062,5187.211,5169.004,7044.6484
734.5201729,7819.6055,7923.3555,1418.9238,8186.3086,900.05664,721.3828,3208.6133,4242.664,4597.84
734.5632394,4692.254,5618.75,6860.75,5796.754,6980.328,8119.043,4380.6953,5795.7812,6909.3984
735.1336247,855.3701,889.042,5255.129,846.8623,5998.199,4259.5547,876.2285,1133.706,1233.9893
735.1352141,687.9248,693.3208,8505.18,728.16846,7596.414,8091.4688,1077.9404,664.9092,1157.0957
735.1356164,1241.6094,1485.0898,6548.051,1633.4912,6431.074,6331.508,862.1699,1427.1416,1098.3516
735.2137508,3359.6426,6360.5664,7021.3867,3419.2402,8440.82,8425.258,33884.375,33884.375,38467.188
735.21412,1290.7852,1693.5547,2923.8535,1461.8525,4716.508,4036.621,24034.61,22598.328,30308.875
735.2142056,2111.7266,2286.5469,1418.3301,2342.295,1843.4609,2007.8965,7840.797,9351.367,10360.633
735.2146317,1866.3574,2119.6387,1342.0615,1724.8828,1496.6777,1430.0869,8535.555,9014.547,9394.773
735.2149317,1254.7168,1190.4375,2132.9941,1362.502,3068.4746,2077.9473,12754.172,11515.57,16414.656
735.218322,7257.8555,7890.914,1026.7207,7320.5156,1135,1470.0859,3986.4844,4119.1094,4325.0234
735.2190244,23784.125,22024.266,9146.758,22744.984,10177.305,9109.93,29340.984,27956.031,30874.14
735.21917,24133.328,23403.75,10343.57,23603.172,10683.82,10340.398,31312.844,31127.375,33579.312
737.2340674,7279.2227,7848.629,1774.8096,7266.41,1938.4697,2292.4102,3679.7422,4070.7715,4864.758
737.2340942,2180.832,2112.7695,1592.3574,2285.5645,1850.544,2144.9414,5439.4883,5133.297,5643.211
737.2342088,39814.406,40634.75,26538.047,40821.438,28330.828,28778.312,58729.03,61138,63854.22
737.2364799,11653.578,12098.141,812.1177,12154.711,750.271,628.4292,9958.172,9988.648,10117.734
738.7628585,6080.258,6895.2773,4098.8594,6515.875,4365.2734,4532.41,1280.9014,2314.752,2657.2832
739.1646201,2134.9746,2139.455,7556.6367,1856.8701,7747.6523,7695.297,3004.7305,2630.121,3169.5645
739.1658549,2179.164,2606.0723,72142.31,2265.7676,85652.75,86854.125,1606.377,1657.3955,1325.1309
739.1661679,6008.0312,5892.41,136817.75,5062.3555,144856.5,146593.88,2231.498,2196.9492,2261.1992
739.166397,1224.1924,1586.7754,111256,1592.0957,107099.44,108553.75,1390.5166,1117.0654,1112.7314
740.5532287,10507.016,11024.391,1656.8389,10406.594,1848.043,1340.4629,4668.676,5716.8867,5793.3047
743.2335722,0,0,0,0,0,0,19999.938,19979.484,21608.812
744.6380401,7230.289,9677.328,4396.449,8107.3516,5615.4414,4719.875,2281.6465,3069.164,2497.039
744.8588213,6935.5664,6662.793,2910.7715,6702.539,3677.9902,3547.8574,10997.625,10455.6875,11436.5
745.268556,1701.3281,1776.4062,742.06494,2050.084,0,621.1128,3866.2285,4276.133,4917.883
746.8560516,6636.3867,6519.922,2243.2598,6299.7812,2979.4316,3265.2246,9485.43,10600.781,11645.305
747.2123167,922.7256,1213.3389,2461.713,1276.4785,3144.537,1810.7158,7710.9883,8150.172,6080.5195
747.2126988,4042.205,3898.084,3076.0059,4474.508,4340.949,4008.295,13665.234,12670.602,17366.64
747.2143276,2057.1543,1904.7803,4786.918,2649.209,4784.539,5165.5586,41992.562,43950,46574.812
747.2144462,652.624,0,3153.6953,0,3742.1777,4006.293,31129.297,31509.5,43398.844
747.2159143,0,0,979.24805,0,817.1948,1180.2578,8664.086,9963.391,12210.039
749.2333088,3810.787,3768.0078,0,3647.8984,0,0,2796.3047,3498.5488,3653.4102
749.2338959,3994.7188,3268.6582,0,3588.7031,0,0,2833.7188,3036.3086,2620.83
749.2350941,3494.6738,4000.6172,0,4499.5312,0,0,3103.1465,2362.5742,3462.9082
749.2351929,14185.242,14378.969,0,14740.555,0,0,13110.891,13048.266,14052.672
750.2410747,0,0,839.1846,0,718.56104,819.5288,86218.75,91461.125,102528.375
750.585398,16779.766,16392.562,2962.502,17320.969,2130.5547,2078.6602,6335.0547,6348.504,6760.086
751.4249388,4606.0195,4576.4883,0,4175.949,0,0,5411.1367,5793.539,6638.5664
752.5815751,16894.484,15746.469,2963.0547,16870.344,1631.4961,1933.4443,6961.539,7572.91,6899.383
752.6672676,9857.828,9188.945,4706.992,9989.453,4275.3203,4654.742,2775.4707,2567.4082,3561.0996
753.1658726,698.6621,764.8677,1014.50586,712.04785,876.1758,838.8418,874.8076,1000.9043,978.20654
753.2221549,1679.9346,1774.6572,1613.0459,2207.496,2013.5361,1194.5488,15072.016,15456.148,15958.383
754.6634318,6084.2305,6549.004,3115.0996,6864.078,3173.9395,3214.9512,1557.4209,1952.4814,2101.246
754.8262287,15593.008,16885.312,16515.094,17348.625,17592.656,17628.75,9973.117,10992.469,12010.742
755.2025723,3330.414,3784.5488,1929.1104,3860.9746,2080.2344,2083.6895,4430.496,4592.164,5213.8125
755.2033684,1840.4072,1959.3916,1826.5195,2315.7812,2566.0977,2621.629,2521.9727,2645.5469,3147.8965
755.4568663,11644.703,11909.859,1090.123,12726.039,735.7866,700.30615,4633.711,4460.246,5324.754
755.8273161,17076.188,18280.188,17502,16497.297,18179.578,18379.062,10783.656,11828.984,12756.516
756.8257194,24300.547,24788.11,25572.031,24782.906,26130.25,26464.578,15551.852,17775.344,17798.062
758.6226493,7766.6367,7851.8438,2571.0762,8383.148,2537.2285,2637.3613,3765.8496,4937.336,5101.121
758.8243124,15557.789,15689.742,15889.0625,14964.789,17090.86,16791.39,10294.953,11045.852,11393.047
759.2139848,0,724,1388.7295,0,2301.0254,2202.4531,13256.148,11079.594,18674.703
759.2159574,4268.961,5059.7812,2897.8223,4810.16,3357.5234,3375.1855,5686.8906,4967.574,5375.285
759.2690106,2821.1133,3408.0957,0,3413.086,0,0,5982.586,5413.0273,5805.293
759.2699558,11161.945,10323.297,726.11035,10097.719,0,0,17599.516,19641.969,20728.938
760.6121147,35351.03,35817.03,23821.406,35754.594,23047.125,23904.75,3390.8105,4111.0156,4712.6094
762.6081836,24254.562,25146.266,17979.406,25141.422,17340.172,17598.469,3607.1836,2366.463,3842.1836
762.8318316,3871.4531,3976.8438,2350.9941,4257.0234,1865.5098,1633.2109,4845.2383,4540.832,5521.078
763.2132767,5032.824,4853.539,0,5171.1562,0,0,6178.9805,6472.2812,6995.7344
763.2137402,5181.543,5250.051,0,5415.5273,0,750.8501,7317.5977,7174.8867,7137.0117
763.2239208,6607.965,6863.699,1572.3164,7520.586,1431.2363,1686.2451,43218.5,43411.312,47490.062
763.2604661,0,0,942.9917,0,1256.5547,1198.4258,15265.984,17086.484,20634.39
764.6050422,8190.0312,8412.195,6259.9805,8665.867,5169.66,4889.1133,3462.998,1928.7334,2412.0059
766.5756053,7482.0547,7697.8125,4801.8906,3898.004,4641.5547,4636.8867,2859.1406,3381.2246,4162.1094
767.2460236,27139.562,23669.734,2356.7715,23817.406,2317.6953,2515.1855,45618.97,46422.438,50508.938
768.6429275,7826.9844,7880.168,3675.5742,8195.734,3005.709,3390.6348,1100.832,1239.7822,1774.5039
769.2168238,1728.6426,2144.8125,958.5029,2340.373,1021.22705,950.499,10875.047,10847.633,12601.172
769.2204579,5239.6484,5171.41,9469.93,5750.2695,8986.07,9624.742,4840.0625,4313.6797,4079.127
771.2120465,4265.8438,4099.426,1045.8652,4358.41,1175.8896,1542.457,5780.8516,5722.008,6928.711
771.2147707,7403.332,7155.949,1647.0234,8348.156,1777.2744,1698.418,7105.6523,9143.711,10333.109
